브랜드명,지점명,시도명,시군구명,주소
커피빈,부천스타필드시티점,경기도,부천시,경기도 부천시 옥길동 768 부천스타필드시티점 4층
커피빈,광주문화전당역점,광주광역시,동구,광주광역시 동구 서남동 서석로 44 1층 ~ 2층
커피빈,대구228공원앞점,대구광역시,중구,대구광역시 중구 동성로3길 106
커피빈,삼성루첸타워점,서울특별시,강남구,서울 강남구 대치동 943-2 루첸타워 1층 로비
커피빈,수원AK플라자점,경기도,수원시,경기도 수원시 팔달구 덕영대로 924 AK플라자 4층
커피빈,하나은행을지로본점,서울특별시,중구,서울시 중구 을지로 35 하나은행 을지로본점 24F 내 스마트워크센터
커피빈,선릉KSA한국표준협회점,서울특별시,강남구,서울시 강남구 테헤란로69길 5 DT센터점 1층
커피빈,논현역6번출구앞점,서울특별시,서초구,서울시 서초구 강남대로 563 페이토플라자 1층 ( 잠원동 37-1 )
커피빈,이태원몬드리안호텔점,서울특별시,용산구,서울시 용산구 장문로 23 몬드리안 서울 이태원호텔 101호
커피빈,광주봉선점,광주광역시,남구,광주광역시 남구 봉선로 168
커피빈,KB국민은행노원역점,서울특별시,노원구,"서울시 노원구 동일로 1405, 1층 일부  "
커피빈,수서역원방빌딩점,서울특별시,강남구,서울 강남구 광평로 51길 6-23 원방테크사옥 1층
커피빈,송파헬리오시티점,서울특별시,송파구,서울시 송파구 송파대로 345 ( 헬리오시티상가 3블럭 A동 B1층 22호 )
커피빈,청계천을지로점,서울특별시,중구,서울 중구 남대문로10길 33 1F
커피빈,서초중앙로점,서울특별시,서초구,"서울시 서초구 서초중앙로 209, 해성빌딩 1층  "
커피빈,일산동구청점,경기도,고양시,경기도 고양시 일산동구 정발산로 38
커피빈,부산화명수정역점,부산광역시,북구,"부산광역시 북구 학사로 8  (화명동 2312), 크리스탈타워 2층 201~202호  "
커피빈,용인역북점,경기도,용인시,경기도 용인시 처인구 역북동 598-7
커피빈,부산중앙역점,부산광역시,중구,부산광역시 중구 중앙대로 102 팬오션빌딩 1F
커피빈,천안신부동점,충청남도,천안시,충남 천안시 동남구 만남로 48
커피빈,제주아라점,제주특별자치도,제주시,제주도 제주시 연북로 511
커피빈,혜화역점,서울특별시,종로구,서울시 종로구 대명길 5
커피빈,용인에버랜드점,경기도,용인시,경기도 용인시 처인구 포곡읍 가실리 156-1 (파크내 홀랜드빌리지 옆 암스테르담)
커피빈,명동거리점,서울특별시,중구,서울시 중구 명동 10길 52 명동역 신한은행 사옥 1층
커피빈,안양LS타워점,경기도,안양시,경기도 안양시 동안구 엘에스로 127 1층
커피빈,상암SBS프리즘타워점,서울특별시,마포구,서울 마포구 상암산로 82 SBS 프리즘 타워 1층 로비
커피빈,용산아이파크몰점,서울특별시,용산구,"서울시 용산구 한강대로 23길 55, 아이파크몰 테이스트파크 7층  "
커피빈,이천하이닉스 행복마을점,경기도,이천시,"경기도 이천시 대산로288번길 89, 행복1마을 복지A동 지하1층  "
커피빈,진주LH본사점,경상남도,진주시,경남 진주시 충의로 19 LH진주사옥 공감동 1층
커피빈,하나금융명동사옥점,서울특별시,중구,서울시 중구 을지로 66 하나은행 명동사옥 1층
커피빈,제주애월DT점,제주특별자치도,제주시,제주도 제주시 애월읍 애월해안로 560
커피빈,성균관대법학관점,서울특별시,종로구,서울시 종로구 성균관로 25-2 성균관대학교 법학관 B2
커피빈,동탄타임테라스점,경기도,화성시,경기도 화성시 동탄중앙로220 타임테라스A 블록 1층 110호-1호
메가커피,태안점,충청남도,태안군,충청남도 태안군 태안읍 동문2길 25
메가커피,서산테크노밸리점,충청남도,서산시,충청남도 서산시 성연면 성연3로 45 테크노프라자101호
메가커피,서산호수공원점,충청남도,서산시,충청남도 서산시 호수공원3로 56 (예천동)
메가커피,서산예천점,충청남도,서산시,충청남도 서산시 예천1로 24
메가커피,서산동문점,충청남도,서산시,충청남도 서산시 고운로 275-5
메가커피,서산먹골점,충청남도,서산시,충청남도 서산시 율지18로 33
메가커피,당진푸르지오점,충청남도,당진시,충청남도 당진시 북문로 6 메가커피(당진푸르지오점)
메가커피,당진읍내점,충청남도,당진시,충청남도 당진시 당진중앙2로 91 1층(읍내동)
메가커피,당진터미널점,충청남도,당진시,충청남도 당진시 밤절로 146 104호(수청동)
메가커피,대부도점,경기도,안산시,경기도 안산시 단원구 대부황금로 1466
메가커피,대부도DI점,경기도,안산시,경기도 안산시 단원구 대부황금로 90 .
메가커피,안면도점,충청남도,태안군,충청남도 태안군 안면읍 응지마을길 34
메가커피,당진현대제철점,충청남도,당진시,충청남도 당진시 송산면 가곡로 156
메가커피,당진기지시점,충청남도,당진시,충청남도 당진시 송악읍 반촌로 70-16 .
메가커피,영종합동청사점,인천광역시,중구,인천광역시 중구 공항로424번길 60 .
메가커피,당진신평점,충청남도,당진시,충청남도 당진시 신평면 거산3거리길 14
메가커피,화성사강점,경기도,화성시,경기도 화성시 송산면 사강로 193 메가커피(화성사강점)
메가커피,영종운서중앙점,인천광역시,중구,인천광역시 중구 흰바위로 258 110호
메가커피,시흥웨이브파크점,경기도,시흥시,경기도 시흥시 거북섬4길 14 109호 웨이브프라자(정왕동)
메가커피,영종운서역점,인천광역시,중구,인천광역시 중구 신도시남로142번길6 메가스타영종129호
메가커피,영종넙디점,인천광역시,중구,인천광역시 중구 운서2로68번길 33 (운서동) 메가커피
메가커피,영종삼성홈큐브점,인천광역시,중구,인천광역시 중구 영종대로162번길 26 (운서동) 메가커피
메가커피,송도스마트밸리점,인천광역시,연수구,인천광역시 연수구  송도미래로 30 .
메가커피,지식정보단지역점,인천광역시,연수구,인천광역시 연수구 인천타워대로54번길 9 (송도동) 메가커피
메가커피,송도캐슬파크점,인천광역시,연수구,"인천광역시 연수구 하모니로138번길 11 101동 119호(송도동, 송도캐슬센트럴파크)"
메가커피,내포중앙점,충청남도,홍성군,충청남도 홍성군 홍북읍 청사로174번길 12 메가커피
메가커피,송도e편한세상점,인천광역시,연수구,"인천광역시 연수구 랜드마크로 113 (송도동, e편한세상 송도) 메가커피"
메가커피,송도글로벌캠퍼스점,인천광역시,연수구,인천광역시 연수구 송도문화로28번길 28 203동135호(송도동)
메가커피,내포신도시점,충청남도,홍성군,충청남도 홍성군 홍북읍 청사로 36
메가커피,송도씨워크점,인천광역시,연수구,인천광역시 연수구 센트럴로 313 (송도동)
메가커피,송도NC큐브점,인천광역시,연수구,인천광역시 연수구 아트센터대로 131 .
메가커피,송도SK뷰점,인천광역시,연수구,인천광역시 연수구 랜드마크로 19 210(상가-1)동110호(송도동송도SKVIEW)
메가커피,송도퍼스트파크점,인천광역시,연수구,인천광역시 연수구 컨벤시아대로230번길 42 (송도동) 메가커피
메가커피,송도하버뷰점,인천광역시,연수구,인천광역시 연수구 해돋이로 168-5 (송도동) 메가커피
메가커피,송도트리플스트리트점,인천광역시,연수구,인천광역시 연수구 송도과학로16번길 33-1 (송도동) 메가커피
메가커피,인천송도점,인천광역시,연수구,인천광역시 연수구 신송로 125번길 13 1층104호
메가커피,송도학원가점,인천광역시,연수구,인천광역시 연수구 신송로 160 (송도동) 메가커피
메가커피,평택고덕국제신도시점,경기도,평택시,경기도 평택시 함박산8길 11 .
메가커피,동탄K밸리점,경기도,화성시,경기도 화성시 동탄첨단산업1로
메가커피,동탄퍼스트코리아점,경기도,화성시,경기도 화성시 동탄첨단산업1로 58 1층(영천동퍼스트코리아)
메가커피,영종하늘달빛점,인천광역시,중구,인천광역시 중구 하늘달빛로 88 106호(중산동채운에비뉴)
메가커피,영종하늘도시점,인천광역시,중구,인천광역시 중구 하늘중앙로195번길 14 134호(중산동이은스퀘어)
메가커피,인천연안부두점,인천광역시,중구,인천광역시 중구 연안부두로33번길 37 (항동7가) 메가커피
메가커피,충남홍성점,충청남도,홍성군,충청남도 홍성군 홍성읍 아문길29번길 52 .
메가커피,인천옥련점,인천광역시,연수구,인천광역시 연수구 독배로 49 101~102호(옥련동럭키빌딩)
메가커피,송도파크자이점,인천광역시,연수구,인천광역시 연수구 앵고개로104번길 4 105호(동춘동)
메가커피,인천동춘점,인천광역시,연수구,인천광역시 연수구 앵고개로264번길 41 109호(동춘동한양2차아파트상가)
메가커피,화성남양중앙점,경기도,화성시,경기도 화성시 남양읍 남양로 829 1층 123호
메가커피,월미도점,인천광역시,중구,인천광역시 중구 월미로234번길 12 1층102~103호(북성동1가)
메가커피,평택포승점,경기도,평택시,경기도 평택시 포승읍 여술로 22 메가커피
메가커피,영종구읍뱃터점,인천광역시,중구,인천광역시 중구 은하수로 10 (중산동) 메가커피
메가커피,배곧한라비발디점,경기도,시흥시,경기도 시흥시 배곧1로 27-16 상가3동103호(정왕동한라비발디캠퍼스2차)
메가커피,인천용현금호점,인천광역시,미추홀구,인천광역시 미추홀구 낙섬서로 4 1층(용현동)
메가커피,시흥정왕점,경기도,시흥시,경기도 시흥시 정왕대로 64 (정왕동) 메가커피
메가커피,송도랜드마크시티점,인천광역시,연수구,"인천광역시 연수구 랜드마크로 68 (송도동, 랜드마크시티센트럴더샵) 메가커피"
메가커피,연수구청점,인천광역시,연수구,인천광역시 연수구 원인재로 124
메가커피,인천연수점,인천광역시,연수구,인천광역시 연수구 먼우금로 190 115호(연수프라자)
메가커피,인천용현점,인천광역시,미추홀구,인천광역시 미추홀구 낙섬중로 43 (용현동)
메가커피,인천청학점,인천광역시,연수구,인천광역시 연수구 청학로 10
메가커피,화성시청역센트럴파크점,경기도,화성시,경기도 화성시 남양읍 화성시청역로 14 .
메가커피,시화로데오점,경기도,시흥시,경기도 시흥시 중심상가2길 22 (정왕동) 메가커피
메가커피,인천용현SK점,인천광역시,미추홀구,인천광역시 미추홀구 독배로317번길 231 .
메가커피,연수역점,인천광역시,연수구,"인천광역시 연수구 벚꽃로 114 101호(연수동,브랫슬)"
메가커피,인천용현유원점,인천광역시,미추홀구,인천광역시 미추홀구 낙섬중로91번길 4-23
메가커피,송도캠퍼스타운역점,인천광역시,연수구,"인천광역시 연수구 송도과학로27번길 55, A동 117,118호(송도동, 롯데캐슬 캠퍼스타운)"
메가커피,화성남양점,경기도,화성시,경기도 화성시 남양읍 남양성지로 139-6 메가커피
메가커피,안산타원타크라점,경기도,안산시,경기도 안산시 단원구 만해로 205 .
메가커피,배곧로얄팰리스점,경기도,시흥시,경기도 시흥시 서울대학로264번길 26-11 106호
메가커피,인천차이나타운점,인천광역시,중구,인천광역시 중구 차이나타운로 25 (북성동3가)
메가커피,남동인더스파크역점,인천광역시,남동구,인천광역시 남동구 은청로 4-7 A동147호
